uid,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
12156,Eucalyptus,35.33910711,0.187227031,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12157,Eucalyptus,35.33264941,0.195672342,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12158,Eucalyptus,35.33517585,0.191479552,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12159,Eucalyptus,35.32944857,0.198189986,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12160,Eucalyptus,35.33282697,0.195564762,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12161,Eucalyptus,35.33861332,0.189903992,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12162,Eucalyptus,35.33851136,0.189157673,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12163,Eucalyptus,35.33376287,0.194568655,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12164,Eucalyptus,35.33956188,0.185946977,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12165,Eucalyptus,35.33706867,0.194809558,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12166,Eucalyptus,35.33742165,0.192753843,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12167,Eucalyptus,35.33289876,0.196329741,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12168,Eucalyptus,35.33646959,0.1893573,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12169,Eucalyptus,35.3389737,0.186166736,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12170,Eucalyptus,35.33776814,0.192699368,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12171,Eucalyptus,35.33580466,0.194758451,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12172,Eucalyptus,35.33926638,0.189316477,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12173,Eucalyptus,35.33849885,0.188208274,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12174,Eucalyptus,35.33808634,0.187302309,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12175,Eucalyptus,35.3308553,0.197429223,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12176,Eucalyptus,35.33874482,0.188436319,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12177,Eucalyptus,35.33708178,0.192765012,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12178,Eucalyptus,35.33748544,0.18962523,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12179,Eucalyptus,35.3388755,0.186413276,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12180,Eucalyptus,35.33453477,0.195948237,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12181,Eucalyptus,35.33303995,0.194298417,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12182,Eucalyptus,35.33734317,0.19341934,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12183,Eucalyptus,35.33990774,0.186458046,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12184,Eucalyptus,35.34002287,0.185922463,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12185,Eucalyptus,35.33833271,0.188663863,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12186,Eucalyptus,35.33312459,0.197068298,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12187,Eucalyptus,35.33347723,0.193824976,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12188,Eucalyptus,35.3386687,0.188134304,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12189,Eucalyptus,35.33771152,0.194688558,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12190,Eucalyptus,35.33936245,0.187882523,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12191,Eucalyptus,35.33794366,0.193942486,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12192,Eucalyptus,35.33668618,0.190363716,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12193,Eucalyptus,35.33825404,0.187234459,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12194,Eucalyptus,35.33073647,0.196729097,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12195,Eucalyptus,35.33633572,0.192325618,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12196,Eucalyptus,35.33209158,0.196697656,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12197,Eucalyptus,35.33233574,0.195252998,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12198,Eucalyptus,35.33121809,0.197119185,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12199,Eucalyptus,35.33726609,0.190527264,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12200,Eucalyptus,35.3383686,0.190715796,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12201,Eucalyptus,35.33968579,0.187268308,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12202,Eucalyptus,35.33864883,0.189830158,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12203,Eucalyptus,35.3349307,0.192282906,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12204,Eucalyptus,35.33848906,0.187797146,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12205,Eucalyptus,35.33588648,0.190233953,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12206,Eucalyptus,35.33327375,0.193069096,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12207,Eucalyptus,35.3313344,0.197029977,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12208,Eucalyptus,35.33883817,0.193763241,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12209,Eucalyptus,35.33571471,0.190992233,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12210,Eucalyptus,35.33735823,0.194072978,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12211,Eucalyptus,35.33022517,0.197217779,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12212,Eucalyptus,35.33659741,0.192360489,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12213,Eucalyptus,35.33633622,0.189904239,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12214,Eucalyptus,35.33923915,0.190307088,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12215,Eucalyptus,35.33266001,0.196665207,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12216,Eucalyptus,35.33225438,0.196871909,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12217,Eucalyptus,35.33746653,0.190219047,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12218,Eucalyptus,35.33218489,0.19693042,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12219,Eucalyptus,35.33801697,0.19185279,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12220,Eucalyptus,35.33854147,0.189856241,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12221,Eucalyptus,35.33335558,0.196322874,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12222,Eucalyptus,35.33486494,0.193690197,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12223,Eucalyptus,35.32858277,0.199203571,0,19.10000038,13.19999981,40.79999924,680.7000122,36.90000153,4.5,32.40000153,11.80000019,29.29999924,27.79999924,11.39999962,430,78,1,67.19999695,202,17,17,192,470,0.11449074,277.8034,0.7082309,10.681396
12224,Eucalyptus,35.33986757,0.189913226,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12225,Eucalyptus,35.33912353,0.185898571,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12226,Eucalyptus,35.33428998,0.195663235,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12227,Eucalyptus,35.3364698,0.195080071,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12228,Eucalyptus,35.33541845,0.191496789,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12229,Eucalyptus,35.33520485,0.194875324,0,19.10000038,13.30000019,40.90000153,679.4000244,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.79999924,11.39999962,431,78,1,67,202,17,17,192,470,0.122653686,247.65297,0.70768815,9.6729765
12230,Eucalyptus,35.33820144,0.190322141,0,19.10000038,13.30000019,41,679.2999878,36.90000153,4.5,32.40000153,11.80000019,29.20000076,27.70000076,11.39999962,432,80,1,67.80000305,204,17,17,194,468,0.14032495,250.58948,0.70785266,9.595538
12231,Eucalyptus,35.58589767,-0.342807003,0,18.89999962,12.10000038,43,574.0999756,34.29999924,6.099999905,28.20000076,12.89999962,26.79999924,26.29999924,12.30000019,388,65,2,67,175,13,19,174,253,2.310944,151.3249,0.6791688,4.3086405
12233,Eucalyptus,35.68909379,-0.269434143,0,19.60000038,11.89999962,42.59999847,568.7000122,34.90000153,7,27.89999962,13.5,27.29999924,27,13.10000038,363,63,2,67.30000305,169,12,19,163,160,0.80520207,342.85617,0.71582246,4.9579706
12234,Eucalyptus,35.67074497,-0.155144859,0,20.20000076,12.10000038,44,548.7999878,34.90000153,7.400000095,27.5,14.30000019,27.39999962,27.20000076,13.80000019,330,58,2,66.40000153,154,11,19,146,2,0.05522927,9.8969965,0.70749843,9.5094385
12235,Eucalyptus,35.58181149,-0.339183862,0,19.10000038,12.10000038,43.20000076,568.2000122,34.40000153,6.300000191,28.10000038,13.10000038,26.89999962,26.39999962,12.60000038,380,63,2,66.30000305,171,13,19,170,206,1.4569143,122.233734,0.6893443,5.4634504
12236,Eucalyptus,35.80472977,-0.277024931,0,19.70000076,11.30000019,42.59999847,541.7000122,34,7.5,26.5,14,26.89999962,26.70000076,13.5,337,61,2,68.40000153,164,11,19,149,54,0.69551444,48.753345,0.7064928,5.1044283
12240,Eucalyptus,35.69478055,-0.12765758,0,20.10000038,12,43.90000153,547.7999878,34.70000076,7.400000095,27.29999924,14.30000019,27.29999924,27.10000038,13.80000019,319,57,1,70.09999847,152,8,14,146,2,0.036431465,328.58136,0.7075437,8.053697
12241,Eucalyptus,35.68682525,-0.118010803,0,20.10000038,12.10000038,44,548.7000122,34.79999924,7.400000095,27.39999962,14.30000019,27.29999924,27.20000076,13.80000019,319,57,1,70.09999847,152,8,14,146,2,3.11E-18,270,0.70710677,45.054565
12242,Eucalyptus,35.69552901,-0.331891223,0,19.79999924,12,43.20000076,559.0999756,35,7.099999905,27.89999962,13.80000019,27.20000076,27,13.39999962,347,58,2,65.5,160,12,21,152,58,0.98873866,120.2023,0.69520444,5.668891
12243,Eucalyptus,35.72028302,-0.397091629,0,19.5,11.80000019,42.79999924,553,34.5,6.900000095,27.60000038,13.60000038,26.79999924,26.60000038,13.10000038,348,57,2,66.30000305,159,11,19,152,80,0.08583991,95.19503,0.70629215,10.751992
12247,Eucalyptus,35.72498961,-0.223835886,0,19.5,12.19999981,43.09999847,573.2000122,34.90000153,6.699999809,28.20000076,13.39999962,27.29999924,26.89999962,13,359,64,2,67.90000153,170,12,19,161,168,1.5068892,144.5647,0.68852586,4.331096
12248,Eucalyptus,35.49077517,-0.297462139,0,19,12.60000038,43,594.9000244,35,5.800000191,29.20000076,12.5,27.29999924,26.60000038,12.19999981,422,72,2,67.69999695,193,15,19,191,330,3.446352,217.54262,0.70031106,4.4191413
12254,Eucalyptus,35.69409609,-0.116591998,0,20.10000038,12,44,548.2999878,34.70000076,7.400000095,27.29999924,14.30000019,27.29999924,27.10000038,13.80000019,320,57,1,69.59999847,152,8,15,146,2,0.025176782,337.84222,0.70739305,13.023365
12255,Eucalyptus,35.83225884,-0.317350343,0,19.60000038,11.39999962,42.70000076,543.9000244,34.09999847,7.300000191,26.79999924,13.89999962,26.79999924,26.60000038,13.39999962,334,60,2,67.80000305,161,11,19,147,63,1.4574127,65.088264,0.70070094,4.3644958
12257,Eucalyptus,35.77812285,-0.23614369,0,19.60000038,11.60000038,42.79999924,552.0999756,34.20000076,7.199999809,27,13.89999962,26.89999962,26.70000076,13.30000019,337,62,2,68.80000305,164,11,19,151,89,0.34133047,30.083822,0.7081785,5.8162665
12260,Eucalyptus,35.76201756,-0.278769229,0,19.70000076,11.89999962,43.09999847,558.7999878,34.70000076,7.099999905,27.60000038,13.80000019,27.10000038,26.89999962,13.30000019,339,61,2,68.19999695,163,11,19,152,82,0.8746379,65.873795,0.70317847,5.7915325
12261,Eucalyptus,35.6586491,-0.34228672,0,19.79999924,12.19999981,43.5,558.5,35.09999847,7.099999905,28,13.89999962,27.29999924,27,13.5,352,57,2,64.09999847,158,13,21,152,55,0.5317462,91.67516,0.7023024,8.774132
12262,Eucalyptus,35.69060413,-0.319495424,0,19.89999962,11.89999962,43,556.2999878,35,7.300000191,27.70000076,14,27.20000076,27.10000038,13.60000038,352,59,2,66.30000305,162,11,20,154,53,0.10578097,116.15891,0.70587003,10.79442
12263,Eucalyptus,35.84708112,-0.353052743,0,19.20000076,11.19999981,42.40000153,541.7000122,33.5,7,26.5,13.5,26.39999962,26.20000076,13,342,61,2,68.80000305,166,11,18,151,120,3.4558313,113.70947,0.6661062,3.9055624
12265,Eucalyptus,35.59849242,-0.310347669,0,19.10000038,12,43.09999847,567.5999756,34.29999924,6.400000095,27.89999962,13.19999981,26.89999962,26.39999962,12.69999981,384,64,2,66.30000305,173,13,20,171,204,3.6420846,129.9031,0.6609383,3.8529348
12266,Eucalyptus,35.80963898,-0.293831763,0,19.70000076,11.39999962,42.5,544,34.20000076,7.400000095,26.79999924,14,26.89999962,26.70000076,13.5,333,60,2,67.90000153,161,11,19,147,54,1.0235872,41.265247,0.7078167,6.858021
12268,Eucalyptus,35.7059363,-0.244057499,0,19.60000038,12.19999981,43.29999924,573.2999878,35.09999847,6.800000191,28.29999924,13.60000038,27.29999924,27,13.10000038,354,63,2,67.59999847,167,12,19,159,138,1.943812,151.08672,0.6836544,4.0763392
12270,Eucalyptus,35.79336837,-0.428901418,0,18.70000076,11.30000019,42.20000076,550.0999756,33.20000076,6.400000095,26.79999924,12.89999962,26.20000076,25.79999924,12.39999962,360,61,2,67.80000305,169,12,18,159,220,2.6407344,149.51671,0.6748173,3.7696087
12271,Eucalyptus,35.65132641,-0.357153849,0,19.79999924,12.19999981,43.59999847,560.2000122,35.09999847,7.099999905,28,13.80000019,27.29999924,27,13.39999962,352,57,2,63.90000153,157,13,21,152,62,1.5033724,356.01895,0.72086036,7.6292706
12272,Eucalyptus,35.50176106,-0.293763126,0,18.79999924,12.60000038,42.70000076,606.5999756,35.20000076,5.699999809,29.5,12.39999962,27.39999962,26.60000038,11.89999962,425,72,2,67,193,16,19,192,391,5.528312,318.09357,0.77183956,3.0283816
12273,Eucalyptus,35.80225179,-0.307145299,0,19.70000076,11.5,42.79999924,546.9000244,34.29999924,7.300000191,27,13.89999962,26.89999962,26.70000076,13.39999962,337,61,2,68.09999847,163,11,19,149,65,0.48264724,57.898903,0.705752,7.549261
12274,Eucalyptus,35.79048201,-0.184903541,0,19.60000038,11,42,542.5999756,33.59999847,7.5,26.10000038,13.89999962,26.79999924,26.60000038,13.39999962,336,62,1,69.90000153,164,10,17,152,97,2.5110722,55.95196,0.70054203,3.8200238
12276,Eucalyptus,35.53324096,-0.351193504,0,19.39999962,12.60000038,43.70000076,575.7000122,35.20000076,6.400000095,28.79999924,13.30000019,27.20000076,26.79999924,12.80000019,380,61,2,64.80000305,167,14,20,167,178,0.53498614,48.065075,0.7067229,6.6196227
12277,Eucalyptus,35.86173768,-0.419469498,0,17.20000076,10.60000038,39.79999924,571.2000122,31.70000076,5.199999809,26.5,11.19999981,25.20000076,24.5,10.69999981,416,71,2,67.80000305,196,15,19,184,565,3.6041455,119.83497,0.6628055,3.4579692
12285,Eucalyptus,35.68450536,-0.167303504,0,20.20000076,12.10000038,43.90000153,550.0999756,35,7.400000095,27.60000038,14.30000019,27.39999962,27.20000076,13.80000019,324,57,1,67.59999847,153,10,17,145,0,0.07286084,31.415989,0.7073174,12.594357
12287,Eucalyptus,35.76094503,-0.226116853,0,19.60000038,11.80000019,42.90000153,561.0999756,34.5,7,27.5,13.60000038,27.10000038,26.79999924,13.10000038,344,62,2,67.90000153,165,12,19,154,124,1.8526162,350.25726,0.7254037,4.124427
12290,Eucalyptus,35.69611806,-0.359474269,0,19.60000038,12.10000038,43.20000076,557.5,34.79999924,6.900000095,27.89999962,13.60000038,27,26.79999924,13.19999981,353,58,2,64.90000153,160,13,20,154,90,0.36375573,250.009,0.7089904,6.1580987
