,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
15708,Musa,37.88313843,-3.596008587,0,18.79999924,13.89999962,40.40000153,732.0,38.40000153,4.0,34.40000153,10.60000038,29.39999962,28.20000076,10.5,401,55,4,52.59999847,157,26,27,149,469,1.0348622,10.331186,0.7142559,7.2719464
15709,Musa,39.16217889,-3.111142041,0,17.0,14.30000019,39.59999847,787.4000244,37.5,1.5,36.0,8.199999809,28.5,27.20000076,8.100000381,402,52,6,44.20000076,141,35,40,137,663,0.098903164,329.8204,0.7082857,7.054987
15710,Musa,39.0258557,-3.660266009,0,17.10000038,14.0,39.09999847,782.0999756,37.29999924,1.600000024,35.70000076,8.399999619,28.39999962,27.20000076,8.199999809,386,50,6,44.0,135,33,41,132,622,0.23744021,66.870445,0.70600915,6.584673
15711,Musa,39.08704085,-3.155901696,0,17.0,14.5,39.59999847,794.5,38.0,1.399999976,36.59999847,8.199999809,28.70000076,27.39999962,8.100000381,403,53,6,44.5,143,35,40,139,675,0.2611044,342.28098,0.7099634,6.0842023
15712,Musa,37.77012887,-3.485848729,0,14.10000038,12.89999962,38.0,748.5999756,34.0,0.200000003,33.79999924,6.099999905,25.29999924,23.89999962,5.800000191,561,74,6,49.70000076,206,37,43,203,1327,12.606266,264.25592,0.78771573,2.190859
15713,Musa,38.9929728,-3.747397457,0,17.10000038,14.10000038,39.09999847,784.7999878,37.40000153,1.5,35.90000153,8.199999809,28.5,27.29999924,8.199999809,392,50,6,43.5,136,34,42,132,621,0.23469931,45.93705,0.7070535,6.190819
15714,Musa,37.91536892,-3.567707138,0,19.10000038,13.80000019,40.40000153,726.0,38.40000153,4.300000191,34.09999847,10.89999962,29.79999924,28.39999962,10.80000019,390,54,4,52.70000076,154,26,26,145,390,0.96164984,14.116349,0.7130987,7.7507997
15715,Musa,37.76188832,-3.423516424,0,15.19999981,12.89999962,38.20000076,744.5,35.0,1.200000048,33.79999924,7.300000191,26.29999924,25.0,7.0,502,66,5,49.20000076,183,34,39,179,1115,14.490766,19.308582,0.7613179,3.29898
15716,Musa,38.00094223,-2.870381789,0,16.0,12.89999962,38.40000153,745.9000244,35.40000153,1.700000048,33.70000076,7.800000191,27.10000038,25.70000076,7.699999809,408,50,5,47.09999847,144,30,34,141,808,6.481594,329.96054,0.7797025,2.868129
15717,Musa,37.83359646,-3.596248253,0,18.10000038,13.80000019,40.20000076,734.2999878,37.79999924,3.400000095,34.40000153,10.0,28.89999962,27.60000038,9.800000191,419,56,4,51.29999924,161,28,29,153,605,2.2003758,327.5452,0.73308617,3.9522543
15718,Musa,38.52446969,-4.106273196,0,17.39999962,13.80000019,39.20000076,763.4000244,37.70000076,2.400000095,35.29999924,9.0,28.60000038,27.29999924,8.800000191,447,60,5,48.79999924,168,32,38,163,610,2.894892,105.72043,0.67505515,3.6775749
